almond_translate/299526/name/0	هتل روزدیل هنگ کنگ	.
almond_translate/8563150/name/0	هتل گرند سیتی	.
almond_translate/8563150/location/0	غرب (سه وان)	.
almond_translate/8563150/location/1	جزیره هنگ کنگ	.
almond_translate/8563150/location/2	منطقه غربی	.
almond_translate/8564567/name/0	خواب در هتل	.
almond_translate/8564567/location/0	تیم شا تی	.
almond_translate/8564567/location/1	کولوون	.
almond_translate/8564567/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8601055/name/0	آسای اینن	.
almond_translate/8601055/location/0	تیم شا تی	.
almond_translate/8601055/location/1	کولوون	.
almond_translate/8601055/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8606868/name/0	مرحله هتل	.
almond_translate/8606868/location/0	کولوون	.
almond_translate/8606868/location/1	منطقه ی یا سیم مونگ	.
almond_translate/8606868/location/2	اردن / یا ما تی	.
almond_translate/8608127/name/0	هتل متتروپلوس باکی	.
almond_translate/8608127/location/0	منطقه شان شوی پو	.
almond_translate/8608127/location/1	نام چنگ	.
almond_translate/8608127/location/2	کولوون	.
almond_translate/8610263/name/0	هتل نارنوتو	.
almond_translate/8610263/location/0	تیم شا تی	.
almond_translate/8610263/location/1	کولوون	.
almond_translate/8610263/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8610637/name/0	لام شان - هتل پکهو	.
almond_translate/8610637/location/0	منگ کوک	.
almond_translate/8610637/location/1	کولوون	.
almond_translate/8610637/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8630075/name/0	میو سیون ونگ آن هتل	.
almond_translate/8630075/location/0	منگ کوک	.
almond_translate/8630075/location/1	کولوون	.
almond_translate/8630075/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8634203/name/0	هتل ریلیان	.
almond_translate/8634203/location/0	تیم شا تی	.
almond_translate/8634203/location/1	کولوون	.
almond_translate/8634203/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8667208/name/0	خانه آسمانی هِنک	.
almond_translate/8667208/location/0	کولوون	.
almond_translate/8667208/location/1	منطقه ی یا سیم مونگ	.
almond_translate/8667208/location/2	اردن / یا ما تی	.
almond_translate/8701489/name/0	eLog Inn-Fest	.
almond_translate/8701489/location/0	کولوون	.
almond_translate/8701489/location/1	منطقه ی یا سیم مونگ	.
almond_translate/8701489/location/2	اردن / یا ما تی	.
almond_translate/8705982/name/0	هتل M1 نورث پوینت	.
almond_translate/8705982/location/0	نقطه ی شمالی	.
almond_translate/8705982/location/1	جزیره هنگ کنگ	.
almond_translate/8705982/location/2	منطقه شرقی	.
almond_translate/8705982/location/3	تپه قلعه	.
almond_translate/8774736/name/0	استوایی دریایی	.
almond_translate/8774736/location/0	سرزمینهای نو	.
almond_translate/8774736/location/1	منطقه جزایر	.
almond_translate/8774736/location/2	لندтау	.
almond_translate/8775615/name/0	هتل لیچنگ	.
almond_translate/8775615/location/0	تیم شا تی	.
almond_translate/8775615/location/1	کولوون	.
almond_translate/8775615/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8779068/name/0	مکان PP	.
almond_translate/8779068/location/0	تیم شا تی	.
almond_translate/8779068/location/1	کولوون	.
almond_translate/8779068/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8799503/name/0	هتل برلین	.
almond_translate/8799503/location/0	کولوون	.
almond_translate/8799503/location/1	منطقه ی یا سیم مونگ	.
almond_translate/8799503/location/2	اردن / یا ما تی	.
almond_translate/8826543/name/0	هتل درختی سبز هنگ کنگ	.
almond_translate/8826543/location/0	غرب (سه وان)	.
almond_translate/8826543/location/1	جزیره هنگ کنگ	.
almond_translate/8826543/location/2	سای ینگ پون	.
almond_translate/8826543/location/3	منطقه غربی	.
almond_translate/8836669/name/0	هتل تاببی88	.
almond_translate/8836669/location/0	تیم شا تی	.
almond_translate/8836669/location/1	کولوون	.
almond_translate/8836669/location/2	منطقه ی یا سیم مونگ	.
almond_translate/8874904/name/0	اینن دی گو	.
almond_translate/8874904/location/0	تیم شا تی	.
almond_translate/8874904/location/1	کولوون	.
almond_translate/8874904/location/2	منطقه ی یا سیم مونگ	.
almond_translate/9453847/name/0	Hostel سفر کننده	.
almond_translate/9453847/location/0	تیم شا تی	.
almond_translate/9453847/location/1	کولوون	.
almond_translate/9453847/location/2	منطقه ی یا سیم مونگ	.
almond_translate/9559853/name/0	هتل ایستگاه راه آهن "" لوهو "" در شيزهان - ساختمان تجاری	.
almond_translate/9559853/location/0	سرزمینهای نو	.
almond_translate/9559853/location/1	منطقه شمالی	.
almond_translate/9581187/name/0	هتل توکیو نو	.
almond_translate/9581187/location/0	تیم شا تی	.
almond_translate/9581187/location/1	کولوون	.
almond_translate/9581187/location/2	منطقه ی یا سیم مونگ	.
almond_translate/9601544/name/0	خانه مهمانی وینسنت هیل	.
almond_translate/9601544/location/0	تیم شا تی	.
almond_translate/9601544/location/1	کولوون	.
almond_translate/9601544/location/2	منطقه ی یا سیم مونگ	.
almond_translate/9608411/name/0	هتل طلایی	.
almond_translate/9608411/location/0	کولوون	.
almond_translate/9608411/location/1	منطقه ی یا سیم مونگ	.
almond_translate/9608411/location/2	اردن / یا ما تی	.
almond_translate/9696081/name/0	خانه مهمانی جاس	.
almond_translate/9696081/location/0	تیم شا تی	.
almond_translate/9696081/location/1	کولوون	.
almond_translate/9696081/location/2	منطقه ی یا سیم مونگ	.
almond_translate/9706239/name/0	هنگ کنگ المپیک	.
almond_translate/9706239/location/0	اولمپیک	.
almond_translate/9706239/location/1	کولوون	.
almond_translate/9706239/location/2	منطقه ی یا سیم مونگ	.
almond_translate/9735380/name/0	هتل بوتیک تای و	.
almond_translate/9735380/location/0	تیم شا تی	.
almond_translate/9735380/location/1	کولوون	.
almond_translate/9735380/location/2	منطقه ی یا سیم مونگ	.
almond_translate/9792338/name/0	هتل سرخ شانهای	.
almond_translate/9792338/location/0	کولوون	.
almond_translate/9792338/location/1	منطقه ی یا سیم مونگ	.
almond_translate/9792338/location/2	اردن / یا ما تی	.
almond_translate/9856845/name/0	هتل هوم پلس	.
almond_translate/9856845/location/0	وان چی / خلیج کاوزوی	.
almond_translate/9856845/location/1	جزیره هنگ کنگ	.
almond_translate/9856845/location/2	تای فات هاو	.
almond_translate/9869410/name/0	هتل میترو وینر	.
almond_translate/9869410/location/0	کولوون	.
almond_translate/9869410/location/1	منطقه ی یا سیم مونگ	.
almond_translate/10004533/name/0	هومی اینن نورث پوین	.
almond_translate/10004533/location/0	نقطه ی شمالی	.
almond_translate/10004533/location/1	جزیره هنگ کنگ	.
almond_translate/10004533/location/2	منطقه شرقی	.
almond_translate/10004533/location/3	تپه قلعه	.
almond_translate/10049505/name/0	هتل بین المللی هاوایی	.
almond_translate/10049505/location/0	تیم شا تی	.
almond_translate/10049505/location/1	کولوون	.
almond_translate/10049505/location/2	منطقه ی یا سیم مونگ	.
almond_translate/10200128/name/0	هتل امپراتور چین	.
almond_translate/10200128/location/0	تیم شا تی	.
almond_translate/10200128/location/1	کولوون	.
almond_translate/10200128/location/2	منطقه ی یا سیم مونگ	.
almond_translate/10238682/name/0	خانه مهمانی بهشتی	.
almond_translate/10238682/location/0	تیم شا تی	.
almond_translate/10238682/location/1	کولوون	.
almond_translate/10238682/location/2	منطقه ی یا سیم مونگ	.
almond_translate/10446642/name/0	هتل میلوو بوجو	.
almond_translate/10446642/location/0	سرزمینهای نو	.
almond_translate/10446642/location/1	منطقه شمالی	.
almond_translate/10447821/name/0	خانه مهمانی پریمیم	.
almond_translate/10447821/location/0	تیم شا تی	.
almond_translate/10447821/location/1	کولوون	.
almond_translate/10447821/location/2	منطقه ی یا سیم مونگ	.
almond_translate/10482416/name/0	هتل آیکن	.
almond_translate/10482416/location/0	کولوون	.
almond_translate/10482416/location/1	منطقه ی یا سیم مونگ	.
almond_translate/10482416/location/2	اردن / یا ما تی	.
almond_translate/10522126/name/0	هتل جولی	.
almond_translate/10522126/location/0	سرزمینهای نو	.
almond_translate/10522126/location/1	منطقه جزایر	.
almond_translate/10522126/location/2	چانگ Chau	.
almond_translate/10691787/name/0	خانه مهمانی Majestic7	.
almond_translate/10691787/location/0	تیم شا تی	.
almond_translate/10691787/location/1	کولوون	.
almond_translate/10691787/location/2	منطقه ی یا سیم مونگ	.
almond_translate/10711748/name/0	هتل پاپ	.
almond_translate/10711748/location/0	کولوون	.
almond_translate/10711748/location/1	منطقه ی یا سیم مونگ	.
almond_translate/10711748/location/2	اردن / یا ما تی	.
almond_translate/10711768/name/0	خانه مهمانی شهر oase	.
almond_translate/10711768/location/0	سرزمینهای نو	.
almond_translate/10711768/location/1	منطقه جزایر	.
almond_translate/10711768/location/2	لندтау	.
almond_translate/10769652/name/0	تاپو ان	.
almond_translate/10769652/location/0	کولوون	.
almond_translate/10769652/location/1	منطقه ی یا سیم مونگ	.
almond_translate/10769652/location/2	اردن / یا ما تی	.
almond_translate/10886178/name/0	هتل لانچواسان	.
almond_translate/10886178/location/0	کولوون	.
almond_translate/10886178/location/1	منطقه ی یا سیم مونگ	.
almond_translate/10886178/location/2	اردن / یا ما تی	.
almond_translate/11434269/name/0	لول پت رزدایل هوټل هنگ کنگ	.
almond_translate/11434269/location/0	پارک ویکتوریا	.
almond_translate/11434269/location/1	جزیره هنگ کنگ	.
almond_translate/11609706/name/0	هولی هوټل مرکزی	.
almond_translate/11609706/location/0	شونگ وان	.
almond_translate/11609706/location/1	منطقه مرکزی	.
almond_translate/11609706/location/2	جزیره هنگ کنگ	.
almond_translate/11626720/name/0	هتل برلینتون	.
almond_translate/11626720/location/0	وان چی / خلیج کاوزوی	.
almond_translate/11626720/location/1	جزیره هنگ کنگ	.
almond_translate/11626720/location/2	تای فات هاو	.
almond_translate/11650523/name/0	هتل Xihu	.
almond_translate/11650523/location/0	کولوون	.
almond_translate/11650523/location/1	منطقه ی یا سیم مونگ	.
almond_translate/11650523/location/2	اردن / یا ما تی	.
almond_translate/11650524/name/0	هتل مینگینگ	.
almond_translate/11650524/location/0	تیم شا تی	.
almond_translate/11650524/location/1	کولوون	.
almond_translate/11650524/location/2	منطقه ی یا سیم مونگ	.
almond_translate/11742393/name/0	لیج اند هاوس هاونکنگ	.
almond_translate/11742393/location/0	تیم شا تی	.
almond_translate/11742393/location/1	کولوون	.
almond_translate/11742393/location/2	منطقه ی یا سیم مونگ	.
almond_translate/11772135/name/0	هتل گاردن اینن هنگ کنگ مونگکو	.
almond_translate/11772135/location/0	منگ کوک	.
almond_translate/11772135/location/1	کولوون	.
almond_translate/11772135/location/2	منطقه ی یا سیم مونگ	.
almond_translate/11800388/name/0	تای او این ، کنار دریا	.
almond_translate/11800388/location/0	سرزمینهای نو	.
almond_translate/11800388/location/1	منطقه جزایر	.
almond_translate/11800388/location/2	لندтау	.
almond_translate/11815694/name/0	نگرش به گرن ویل	.
almond_translate/11815694/location/0	تیم شا تی	.
almond_translate/11815694/location/1	کولوون	.
almond_translate/11815694/location/2	منطقه ی یا سیم مونگ	.
almond_translate/11849409/name/0	Hostel K&B	.
almond_translate/11849409/location/0	کولوون	.
almond_translate/11849409/location/1	منطقه ی یا سیم مونگ	.
almond_translate/11849409/location/2	اردن / یا ما تی	.
almond_translate/11850316/name/0	هتل سه بعدی هنگ کنگ - د گان	.
almond_translate/11850316/location/0	تیم شا تی	.
almond_translate/11850316/location/1	کولوون	.
almond_translate/11850316/location/2	منطقه ی یا سیم مونگ	.
almond_translate/11888867/name/0	هتلی کوچک. فرهنگ	. .
almond_translate/11888867/location/0	منطقه شان شوی پو	.
almond_translate/11888867/location/1	نام چنگ	.
almond_translate/11888867/location/2	کولوون	.
almond_translate/12030071/name/0	ویلیکا تان وان ، هنگ کنگ	.
almond_translate/12030071/location/0	سرزمینهای نو	.
almond_translate/12030071/location/1	کوای سینگ	.
almond_translate/12078257/name/0	هتل اسکوییتی	.
almond_translate/12078257/location/0	تیم شا تی	.
almond_translate/12078257/location/1	کولوون	.
almond_translate/12078257/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12109579/name/0	Hostel Lap Shun	.
almond_translate/12109579/location/0	کولوون	.
almond_translate/12109579/location/1	منطقه ی یا سیم مونگ	.
almond_translate/12109579/location/2	اردن / یا ما تی	.
almond_translate/12157399/name/0	استوکرهای دیزنی	.
almond_translate/12157399/location/0	سرزمینهای نو	.
almond_translate/12157399/location/1	منطقه جزایر	.
almond_translate/12157399/location/2	خلیج دیسکاوری	.
almond_translate/12157906/name/0	ویلای های خورشیدی	.
almond_translate/12157906/location/0	سرزمینهای نو	.
almond_translate/12157906/location/1	تسو آن وان	.
almond_translate/12157906/location/2	تیون وان غربی	.
almond_translate/12161130/name/0	خفه	.
almond_translate/12161130/location/0	شونگ وان	.
almond_translate/12161130/location/1	منطقه مرکزی	.
almond_translate/12161130/location/2	جزیره هنگ کنگ	.
almond_translate/12161139/name/0	هتل کینگ کاون	.
almond_translate/12161139/location/0	کولوون	.
almond_translate/12161139/location/1	منطقه ی یا سیم مونگ	.
almond_translate/12161139/location/2	اردن / یا ما تی	.
almond_translate/12188441/name/0	هتل کاملوکس	.
almond_translate/12188441/location/0	خلیج کووان	.
almond_translate/12188441/location/1	کولوون	.
almond_translate/12188441/location/2	منطقه کوون تونگ	.
almond_translate/12199780/name/0	هتل مینگدو	.
almond_translate/12199780/location/0	کولوون	.
almond_translate/12199780/location/1	منطقه ی یا سیم مونگ	.
almond_translate/12199780/location/2	اردن / یا ما تی	.
almond_translate/12268752/name/0	هتل المپیک متروپلاست	.
almond_translate/12268752/location/0	تای کوک تی	.
almond_translate/12268752/location/1	کولوون	.
almond_translate/12268752/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12275837/name/0	خانه مهمانی شاد	.
almond_translate/12275837/location/0	تیم شا تی	.
almond_translate/12275837/location/1	کولوون	.
almond_translate/12275837/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12278622/name/0	Hostel با هزینه	.
almond_translate/12278622/location/0	تیم شا تی	.
almond_translate/12278622/location/1	کولوون	.
almond_translate/12278622/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12282743/name/0	هتل ونگ وا	.
almond_translate/12282743/location/0	منگ کوک	.
almond_translate/12282743/location/1	کولوون	.
almond_translate/12282743/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12284920/name/0	هتل هوپ در مودی	.
almond_translate/12284920/location/0	تیم شا تی	.
almond_translate/12284920/location/1	کولوون	.
almond_translate/12284920/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12295584/name/0	هتل تایوان جین	.
almond_translate/12295584/location/0	وان چی / خلیج کاوزوی	.
almond_translate/12295584/location/1	جزیره هنگ کنگ	.
almond_translate/12309689/name/0	هتل هارت	.
almond_translate/12309689/location/0	تیم شا تی	.
almond_translate/12309689/location/1	کولوون	.
almond_translate/12309689/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12317744/name/0	Little Tai Hang Hotel & Serviced Apartments	.
almond_translate/12317744/location/0	جزیره هنگ کنگ	.
almond_translate/12317744/location/1	تین هاو	.
almond_translate/12361403/name/0	هتل 108 هنگ کنگ	.
almond_translate/12361403/location/0	منگ کوک	.
almond_translate/12361403/location/1	کولوون	.
almond_translate/12361403/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12361895/name/0	هتل iclub ما تاو وایی	.
almond_translate/12361895/location/0	منطقه شهر کولوون	.
almond_translate/12361895/location/1	تو کووا وان	.
almond_translate/12361895/location/2	کولوون	.
almond_translate/12403779/name/0	یک هشت یک هتل و اقامت های خدماتی	.
almond_translate/12403779/location/0	غرب (سه وان)	.
almond_translate/12403779/location/1	جزیره هنگ کنگ	.
almond_translate/12403779/location/2	شیک تونگ تی	.
almond_translate/12403779/location/3	منطقه غربی	.
almond_translate/12533780/name/0	هتل هتل اورست	.
almond_translate/12533780/location/0	تیم شا تی	.
almond_translate/12533780/location/1	کولوون	.
almond_translate/12533780/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12543028/name/0	هتل کلاسیک وایی	.
almond_translate/12543028/location/0	تیم شا تی	.
almond_translate/12543028/location/1	کولوون	.
almond_translate/12543028/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12631638/name/0	هتل شانی	.
almond_translate/12631638/location/0	کولوون	.
almond_translate/12631638/location/1	منطقه ی یا سیم مونگ	.
almond_translate/12631638/location/2	اردن / یا ما تی	.
almond_translate/12647829/name/0	پنتا هوټل هنگ کنگ ، تیون مون	.
almond_translate/12647829/location/0	سرزمینهای نو	.
almond_translate/12647829/location/1	توین مان	.
almond_translate/12820311/name/0	هتل اسکایوی	.
almond_translate/12820311/location/0	تیم شا تی	.
almond_translate/12820311/location/1	کولوون	.
almond_translate/12820311/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12820351/name/0	هتل کوزی ویتلاند	.
almond_translate/12820351/location/0	پینگ شان	.
almond_translate/12820351/location/1	سرزمینهای نو	.
almond_translate/12820351/location/2	یوین لانگ	.
almond_translate/12820351/location/3	تین شوی وایی	.
almond_translate/12852724/name/0	خانه سبز	.
almond_translate/12852724/location/0	تیم شا تی	.
almond_translate/12852724/location/1	کولوون	.
almond_translate/12852724/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12884542/name/0	Hostel جوانان سنگاپور	.
almond_translate/12884542/location/0	تیم شا تی	.
almond_translate/12884542/location/1	کولوون	.
almond_translate/12884542/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12940721/name/0	آسانتر در دسترس بودن هتل. وان چی	. .
almond_translate/12940721/location/0	وان چی / خلیج کاوزوی	.
almond_translate/12940721/location/1	جزیره هنگ کنگ	.
almond_translate/12958265/name/0	هتل OG تای	.
almond_translate/12958265/location/0	کولوون	.
almond_translate/12958265/location/1	منطقه ی یا سیم مونگ	.
almond_translate/12958265/location/2	اردن / یا ما تی	.
almond_translate/12962938/name/0	هتل منحصر بفرد	.
almond_translate/12962938/location/0	تیم شا تی	.
almond_translate/12962938/location/1	کولوون	.
almond_translate/12962938/location/2	منطقه ی یا سیم مونگ	.
almond_translate/12965360/name/0	آسان بودن هتل • تیون وان	.
almond_translate/12965360/location/0	سرزمینهای نو	.
almond_translate/12965360/location/1	کوای سینگ	.
almond_translate/12980819/name/0	لوسیل د مر - هتل	.
almond_translate/12980819/location/0	وان چی / خلیج کاوزوی	.
almond_translate/12980819/location/1	جزیره هنگ کنگ	.
almond_translate/13009537/name/0	هتل نیککولو در شهر موراي ، هنگ کنگ	.
almond_translate/13009537/location/0	منطقه مرکزی	.
almond_translate/13009537/location/1	مرکزی	.
almond_translate/13009537/location/2	جزیره هنگ کنگ	.
almond_translate/13197788/name/0	هتل هتل هیمالیا	.
almond_translate/13197788/location/0	تیم شا تی	.
almond_translate/13197788/location/1	کولوون	.
almond_translate/13197788/location/2	منطقه ی یا سیم مونگ	.
almond_translate/13215104/name/0	هتل امپراتور	.
almond_translate/13215104/location/0	جزیره هنگ کنگ	.
almond_translate/13215104/location/1	خیابان استبز	.
almond_translate/13229813/name/0	جزیره شاما شمال هنگ کنگ	.
almond_translate/13229813/location/0	نقطه ی شمالی	.
almond_translate/13229813/location/1	جزیره هنگ کنگ	.
almond_translate/13229813/location/2	منطقه شرقی	.
almond_translate/13229813/location/3	تپه قلعه	.
almond_translate/13271963/name/0	آسانسوری هتل •荃湾	.
almond_translate/13271963/location/0	سرزمینهای نو	.
almond_translate/13271963/location/1	کوای سینگ	.
almond_translate/13271963/location/2	کوای فنگ	.
almond_translate/13303269/name/0	بندر موجو نوماد ابردین	.
almond_translate/13303269/location/0	تین وان	.
almond_translate/13303269/location/1	جزیره هنگ کنگ	.
almond_translate/13303269/location/2	منطقه جنوبی	.
almond_translate/13371442/name/0	تاپو ان - آرام	.
almond_translate/13371442/location/0	کولوون	.
almond_translate/13371442/location/1	منطقه ی یا سیم مونگ	.
almond_translate/13371442/location/2	اردن / یا ما تی	.
almond_translate/13384111/name/0	سورافت در گرانویل	.
almond_translate/13384111/location/0	تیم شا تی	.
almond_translate/13384111/location/1	کولوون	.
almond_translate/13384111/location/2	منطقه ی یا سیم مونگ	.
almond_translate/13390993/name/0	هتل اوتو	.
almond_translate/13390993/location/0	تیم شا تی	.
almond_translate/13390993/location/1	کولوون	.
almond_translate/13390993/location/2	منطقه ی یا سیم مونگ	.
almond_translate/13395146/name/0	هتل COZi ∙ هاربر ویو	.
almond_translate/13395146/location/0	کوون تونگ	.
almond_translate/13395146/location/1	کولوون	.
almond_translate/13395146/location/2	منطقه کوون تونگ	.
almond_translate/13395149/name/0	هتل COZi.Oasis	.
almond_translate/13395149/location/0	سرزمینهای نو	.
almond_translate/13395149/location/1	کوای سینگ	.
almond_translate/13395149/location/2	کوای فنگ	.
almond_translate/13516076/name/0	تورنتو تعطیلات	.
almond_translate/13516076/location/0	کولوون	.
almond_translate/13516076/location/1	منطقه ی یا سیم مونگ	.
almond_translate/13516076/location/2	اردن / یا ما تی	.
almond_translate/13953222/name/0	هتل سیلترویک	.
almond_translate/13953222/location/0	تیم شا تی	.
almond_translate/13953222/location/1	کولوون	.
almond_translate/13953222/location/2	منطقه ی یا سیم مونگ	.
almond_translate/13993106/name/0	آستلاس Hostel & Backpackers	.
almond_translate/13993106/location/0	تیم شا تی	.
almond_translate/13993106/location/1	کولوون	.
almond_translate/13993106/location/2	منطقه ی یا سیم مونگ	.
almond_translate/13993306/name/0	بیکن	.
almond_translate/13993306/location/0	منگ کوک	.
almond_translate/13993306/location/1	کولوون	.
almond_translate/13993306/location/2	منطقه ی یا سیم مونگ	.
almond_translate/14011102/name/0	Hostel Cove - تونگ فوک دلفین	.
almond_translate/14011102/location/0	سرزمینهای نو	.
almond_translate/14011102/location/1	منطقه جزایر	.
almond_translate/14011102/location/2	لندтау	.
almond_translate/14100595/name/0	Hyatt Centric Victoria Harbour Hong Kong	.
almond_translate/14100595/location/0	نقطه ی شمالی	.
almond_translate/14100595/location/1	جزیره هنگ کنگ	.
almond_translate/14100595/location/2	منطقه شرقی	.
almond_translate/14100595/location/3	تپه قلعه	.
almond_translate/14194396/name/0	هتل WE	.
almond_translate/14194396/location/0	غرب (سه وان)	.
almond_translate/14194396/location/1	جزیره هنگ کنگ	.
almond_translate/14194396/location/2	منطقه غربی	.
almond_translate/14794530/name/0	هتل آکاوو	.
almond_translate/14794530/location/0	شونگ وان	.
almond_translate/14794530/location/1	منطقه مرکزی	.
almond_translate/14794530/location/2	جزیره هنگ کنگ	.
almond_translate/15020323/name/0	CM+ هتل ها و آپارتمان های خدماتی	.
almond_translate/15020323/location/0	شونگ وان	.
almond_translate/15020323/location/1	منطقه مرکزی	.
almond_translate/15020323/location/2	جزیره هنگ کنگ	.
almond_translate/15050962/name/0	هتل هند	.
almond_translate/15050962/location/0	کوون تونگ	.
almond_translate/15050962/location/1	کولوون	.
almond_translate/15050962/location/2	منطقه کوون تونگ	.
almond_translate/15074425/name/0	هتل پار	.
almond_translate/15074425/location/0	سرزمینهای نو	.
almond_translate/15074425/location/1	سای کونگ	.
almond_translate/15083690/name/0	هتل بوول	.
almond_translate/15083690/location/0	تیم شا تی	.
almond_translate/15083690/location/1	کولوون	.
almond_translate/15083690/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15089398/name/0	خانه های مهمانی سر آفتاب	.
almond_translate/15089398/location/0	تیم شا تی	.
almond_translate/15089398/location/1	کولوون	.
almond_translate/15089398/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15097295/name/0	خانه مهمانی طلایی	.
almond_translate/15097295/location/0	تیم شا تی	.
almond_translate/15097295/location/1	کولوون	.
almond_translate/15097295/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15106475/name/0	خانه زمان	.
almond_translate/15106475/location/0	وان چی / خلیج کاوزوی	.
almond_translate/15106475/location/1	جزیره هنگ کنگ	.
almond_translate/15113569/name/0	هتل ساندو	.
almond_translate/15113569/location/0	تیم شا تی	.
almond_translate/15113569/location/1	کولوون	.
almond_translate/15113569/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15125253/name/0	هتل آی وی	.
almond_translate/15125253/location/0	کوون تونگ	.
almond_translate/15125253/location/1	کولوون	.
almond_translate/15125253/location/2	منطقه کوون تونگ	.
almond_translate/15127289/name/0	هتل میرا	.
almond_translate/15127289/location/0	تیم شا تی	.
almond_translate/15127289/location/1	کولوون	.
almond_translate/15127289/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15142957/name/0	هتل اپ	.
almond_translate/15142957/location/0	کولوون	.
almond_translate/15142957/location/1	منطقه ی یا سیم مونگ	.
almond_translate/15142957/location/2	اردن / یا ما تی	.
almond_translate/15183272/name/0	هتل هنر تونگ Нам لو	.
almond_translate/15183272/location/0	کولوون	.
almond_translate/15183272/location/1	منطقه ی یا سیم مونگ	.
almond_translate/15183272/location/2	اردن / یا ما تی	.
almond_translate/15184316/name/0	هتل بین المللی هولِلِဆန်းِین	.
almond_translate/15184316/location/0	تیم شا تی	.
almond_translate/15184316/location/1	کولوون	.
almond_translate/15184316/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15198002/name/0	هتل هولیدی اکسپرس هنگ کنگ کوولون CBD2	.
almond_translate/15198002/location/0	کوون تونگ	.
almond_translate/15198002/location/1	کولوون	.
almond_translate/15198002/location/2	منطقه کوون تونگ	.
almond_translate/15232433/name/0	پروانه در LKF	.
almond_translate/15232433/location/0	منطقه مرکزی	.
almond_translate/15232433/location/1	مرکزی	.
almond_translate/15232433/location/2	جزیره هنگ کنگ	.
almond_translate/15239972/name/0	هتل فیلیپین	.
almond_translate/15239972/location/0	تیم شا تی	.
almond_translate/15239972/location/1	کولوون	.
almond_translate/15239972/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15288613/name/0	هتل من خليج کاوزウェی	.
almond_translate/15288613/location/0	وان چی / خلیج کاوزوی	.
almond_translate/15288613/location/1	جزیره هنگ کنگ	.
almond_translate/15288616/name/0	هتل هونگ کنگ اقیانوس پارک ماریتورت	.
almond_translate/15288616/location/0	منطقه خلیج	.
almond_translate/15288616/location/1	جزیره هنگ کنگ	.
almond_translate/15288616/location/2	منطقه جنوبی	.
almond_translate/15557053/name/0	خانه مهمانی میدار	.
almond_translate/15557053/location/0	تیم شا تی	.
almond_translate/15557053/location/1	کولوون	.
almond_translate/15557053/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15573306/name/0	هتل Dash در Minden	.
almond_translate/15573306/location/0	تیم شا تی	.
almond_translate/15573306/location/1	کولوون	.
almond_translate/15573306/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15618306/name/0	رز وود هنگ کنگ	.
almond_translate/15618306/location/0	تیم شا تی	.
almond_translate/15618306/location/1	کولوون	.
almond_translate/15618306/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15661619/name/0	صفحه ۱۴۸	.
almond_translate/15661619/location/0	تیم شا تی	.
almond_translate/15661619/location/1	کولوون	.
almond_translate/15661619/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15694285/name/0	خانه مهمانی صلح	.
almond_translate/15694285/location/0	تیم شا تی	.
almond_translate/15694285/location/1	کولوون	.
almond_translate/15694285/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15755033/name/0	K11 آرتوس	.
almond_translate/15755033/location/0	تیم شا تی	.
almond_translate/15755033/location/1	کولوون	.
almond_translate/15755033/location/2	منطقه ی یا سیم مونگ	.
almond_translate/15841955/name/0	Starpacker	.
almond_translate/15841955/location/0	تیم شا تی	.
almond_translate/15841955/location/1	کولوون	.
almond_translate/15841955/location/2	منطقه ی یا سیم مونگ	.
almond_translate/16667304/name/0	هتل iclub Mong Kok	.
almond_translate/16667304/location/0	منگ کوک	.
almond_translate/16667304/location/1	کولوون	.
almond_translate/16667304/location/2	تای کوک تی	.
almond_translate/16667304/location/3	منطقه ی یا سیم مونگ	.
